city,crime,value
609,Viana do Castelo,Furto de veículo e em veículo motorizado,148
611,Valongo,Furto de veículo e em veículo motorizado,220
612,Aveiro,Crimes contra animais de companhia,13
613,Miranda do Corvo,Crimes contra animais de companhia,0
614,Leiria,Crimes contra animais de companhia,18
615,Vouzela,Crimes contra animais de companhia,0
616,Oleiros,Crimes contra animais de companhia,0
617,Sardoal,Crimes contra animais de companhia,0
618,Sertã,Crimes contra animais de companhia,8
619,Covilhã,Crimes contra animais de companhia,20
620,Manteigas,Crimes contra animais de companhia,0
621,Seia,Crimes contra animais de companhia,0
622,Montijo,Crimes contra animais de companhia,28
623,Santiago do Cacém,Crimes contra animais de companhia,6
624,Maia,Crimes contra a integridade física,523
625,Paredes,Crimes contra a integridade física,411
626,Boticas,Crimes contra a integridade física,12
627,Chaves,Crimes contra a integridade física,204
628,Paços de Ferreira,Crimes contra a integridade física,255
629,Armamar,Crimes contra a integridade física,18
630,Sabrosa,Crimes contra a integridade física,25
631,Tabuaço,Crimes contra a integridade física,22
632,Tarouca,Crimes contra a integridade física,45
633,Murça,Crimes contra a vida em sociedade,32
634,Penedono,Crimes contra a vida em sociedade,4
635,Mogadouro,Crimes contra a vida em sociedade,35
636,Vila Flor,Crimes contra a vida em sociedade,27
637,Bombarral,Crimes contra a vida em sociedade,48
638,Ílhavo,Crimes contra a vida em sociedade,176
639,Penela,Crimes contra a vida em sociedade,20
640,Pombal,Crimes contra a vida em sociedade,282
641,Porto de Mós,Crimes contra a vida em sociedade,80
642,Aguiar da Beira,Crimes contra a vida em sociedade,35
643,Castro Daire,Crimes contra a vida em sociedade,59
644,Penamacor,Crimes contra a vida em sociedade,22
658,Ribeira de Pena,Violência doméstica contra cônjuge ou análogos,9
659,Peniche,Crimes contra a integridade física,159
660,Albergaria-a-Velha,Crimes contra a integridade física,148
661,Ovar,Crimes contra a integridade física,332
662,Sever do Vouga,Crimes contra a integridade física,58
663,Coimbra,Crimes contra a integridade física,679
664,Miranda do Corvo,Crimes contra a integridade física,36
665,Valpaços,Furto de veículo e em veículo motorizado,8
666,Penafiel,Furto de veículo e em veículo motorizado,155
667,Bragança,Furto de veículo e em veículo motorizado,39
668,Estarreja,Furto de veículo e em veículo motorizado,60
669,Ílhavo,Furto de veículo e em veículo motorizado,108
670,Ovar,Furto de veículo e em veículo motorizado,128
671,Pedrógão Grande,Furto de veículo e em veículo motorizado,3
672,Viseu Dão Lafões,Furto de veículo e em veículo motorizado,281
673,Barrancos,Crimes contra animais de companhia,0
674,Ferreira do Alentejo,Crimes contra animais de companhia,4
675,Serpa,Crimes contra animais de companhia,5
676,Coruche,Crimes contra animais de companhia,11
677,Golegã,Crimes contra animais de companhia,0
678,Gavião,Crimes contra animais de companhia,0
679,Monforte,Crimes contra animais de companhia,0
680,Algarve,Crimes contra animais de companhia,112
681,Albufeira,Crimes contra animais de companhia,10
682,Moura,Crimes contra animais de companhia,7
683,Faro,Crimes contra animais de companhia,19
684,Lagos,Crimes contra animais de companhia,16
685,Angra do Heroísmo,Crimes contra animais de companhia,12
686,Lajes das Flores,Crimes contra animais de companhia,0
687,Madalena,Crimes contra animais de companhia,0
689,Calheta,Crimes contra animais de companhia,5
690,Monção,Crimes previstos em legislação avulsa,19
691,Paredes de Coura,Crimes previstos em legislação avulsa,8
692,Figueiró dos Vinhos,Crimes contra a integridade física,22
693,Marinha Grande,Crimes contra a integridade física,255
694,Pedrógão Grande,Crimes contra a integridade física,20
695,Viseu Dão Lafões,Crimes contra a integridade física,1215
696,Santa Comba Dão,Crimes contra a integridade física,46
697,Sátão,Crimes contra a integridade física,45
698,Tondela,Crimes contra a integridade física,102
699,Beira Baixa,Crimes contra a integridade física,391
700,Castelo Branco,Crimes contra a integridade física,262
701,Vila Nova da Barquinha,Crimes contra a integridade física,22
702,Seixal,Crimes contra a integridade física,793
703,Rio Maior,Crimes contra a integridade física,109
704,Santa Comba Dão,Furto de veículo e em veículo motorizado,10
705,Constância,Furto de veículo e em veículo motorizado,4
706,Mação,Furto de veículo e em veículo motorizado,5
707,Ourém,Furto de veículo e em veículo motorizado,59
708,Sardoal,Furto de veículo e em veículo motorizado,0
709,Covilhã,Furto de veículo e em veículo motorizado,30
710,Moita,Furto de veículo e em veículo motorizado,172
711,Sesimbra,Furto de veículo e em veículo motorizado,214
712,Chamusca,Furto de veículo e em veículo motorizado,11
713,Esposende,Crimes previstos em legislação avulsa,26
714,Vizela,Crimes previstos em legislação avulsa,44
715,Maia,Crimes previstos em legislação avulsa,276
716,Matosinhos,Crimes previstos em legislação avulsa,207
717,Oliveira de Azeméis,Crimes previstos em legislação avulsa,105
718,Porto,Crimes previstos em legislação avulsa,1225
719,Santo Tirso,Crimes previstos em legislação avulsa,82
720,Trofa,Crimes previstos em legislação avulsa,73
721,Marco de Canaveses,Crimes previstos em legislação avulsa,55
722,Douro,Crimes previstos em legislação avulsa,249
723,Lamego,Crimes previstos em legislação avulsa,32
724,Murça,Crimes previstos em legislação avulsa,0
725,Peso da Régua,Crimes previstos em legislação avulsa,24
726,Mogadouro,Crimes previstos em legislação avulsa,15
727,Cadaval,Crimes previstos em legislação avulsa,11
728,Albergaria-a-Velha,Crimes previstos em legislação avulsa,35
729,Lousã,Crimes previstos em legislação avulsa,44
730,Mealhada,Crimes previstos em legislação avulsa,34
731,Montemor-o-Velho,Crimes previstos em legislação avulsa,39
732,Mortágua,Crimes previstos em legislação avulsa,9
733,Oliveira do Hospital,Crimes previstos em legislação avulsa,38
734,Castelo de Vide,Crimes contra a integridade física,23
735,Monforte,Crimes contra a integridade física,17
736,Alentejo Central,Crimes contra a integridade física,864
737,Castelo de Paiva,Violência doméstica contra cônjuge ou análogos,27
738,Celorico de Basto,Violência doméstica contra cônjuge ou análogos,41
739,Marco de Canaveses,Violência doméstica contra cônjuge ou análogos,104
740,Paços de Ferreira,Violência doméstica contra cônjuge ou análogos,118
741,Freixo de Espada à Cinta,Violência doméstica contra cônjuge ou análogos,7
742,Tarouca,Violência doméstica contra cônjuge ou análogos,29
743,Bragança,Violência doméstica contra cônjuge ou análogos,55
744,Vimioso,Violência doméstica contra cônjuge ou análogos,0
745,Cadaval,Violência doméstica contra cônjuge ou análogos,29
746,Peniche,Violência doméstica contra cônjuge ou análogos,50
747,Viana do Castelo,Crimes contra a vida em sociedade,315
748,Mondim de Basto,Crimes contra a vida em sociedade,39
749,Póvoa de Varzim,Crimes contra a vida em sociedade,86
750,Rio Maior,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",47
751,Gavião,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",0
752,Ponte de Sor,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",91
753,Montemor-o-Novo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",40
754,Monchique,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",5
755,Murtosa,Crimes contra as pessoas,130
756,Ovar,Crimes contra as pessoas,496
758,Cantanhede,Crimes contra as pessoas,341
759,Montemor-o-Velho,Crimes contra as pessoas,116
760,Vila Nova de Poiares,Crimes contra as pessoas,28
761,Ansião,Crimes contra as pessoas,54
762,Leiria,Crimes contra as pessoas,801
763,Viseu,Crimes contra as pessoas,740
764,Proença-a-Nova,Crimes contra as pessoas,63
765,Vila de Rei,Crimes contra as pessoas,25
766,Guarda,Crimes contra as pessoas,285
767,Sabugal,Crimes contra as pessoas,71
768,Trancoso,Crimes contra as pessoas,77
769,Barreiro,Crimes contra as pessoas,859
770,Cascais,Crimes contra as pessoas,1587
771,Abrantes,Crimes contra o património,349
772,Gouveia,Crimes contra o património,118
773,Nelas,Condução sem habilitação legal,23
774,Sátão,Condução sem habilitação legal,0
775,Tondela,Condução sem habilitação legal,11
776,Vila Velha de Ródão,Condução sem habilitação legal,0
777,Sertã,Condução sem habilitação legal,11
778,Guarda,Condução sem habilitação legal,10
779,Trancoso,Condução sem habilitação legal,3
780,Sintra,Condução sem habilitação legal,416
781,Sines,Condução sem habilitação legal,27
782,Baixo Alentejo,Condução sem habilitação legal,156
783,Ferreira do Alentejo,Condução sem habilitação legal,9
784,Moura,Condução sem habilitação legal,17
785,Lezíria do Tejo,Condução sem habilitação legal,404
786,Azambuja,Condução sem habilitação legal,39
787,Fronteira,Condução sem habilitação legal,7
788,Cascais,Crimes contra o património,3857
789,Odivelas,Crimes contra o património,1600
790,Alentejo Litoral,Crimes contra o património,1747
791,Almodôvar,Crimes contra o património,76
792,Alter do Chão,Crimes contra o património,62
793,Castelo de Vide,Crimes contra o património,37
794,Nisa,Crimes contra o património,90
795,Alandroal,Crimes contra o património,67
796,Reguengos de Monsaraz,Crimes contra o património,147
797,Angra do Heroísmo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",43
798,Calheta,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",9
799,Horta,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",29
801,Póvoa de Lanhoso,Crimes contra o Estado,10
803,Arouca,Crimes contra o Estado,7
804,São João da Madeira,Crimes contra o Estado,11
805,Vila do Conde,Crimes contra o Estado,47
806,Armamar,Crimes contra o Estado,0
807,Moimenta da Beira,Crimes contra o Estado,3
808,Arronches,Crimes contra as pessoas,27
809,Alcoutim,Crimes contra as pessoas,15
810,Castro Marim,Crimes contra as pessoas,63
811,Lagoa,Crimes contra as pessoas,280
812,São Brás de Alportel,Crimes contra as pessoas,133
813,Vila Real de Santo António,Crimes contra as pessoas,197
814,Lajes das Flores,Crimes contra as pessoas,13
815,Ponta Delgada,Crimes contra as pessoas,1146
816,Povoação,Crimes contra as pessoas,68
817,Ribeira Grande,Crimes contra as pessoas,734
818,Melgaço,Crimes de homicídio voluntário consumado,0
820,Ribeira Grande,Crimes contra o património,1112
822,Calheta,Crimes contra o património,34
823,Amares,Roubo por esticão e na via pública,0
824,Mondim de Basto,Roubo por esticão e na via pública,0
825,Ribeira de Pena,Roubo por esticão e na via pública,0
826,Vila Real,Crimes contra o Estado,14
827,Macedo de Cavaleiros,Crimes contra o Estado,3
828,Cadaval,Crimes contra o Estado,8
829,Caldas da Rainha,Crimes contra o Estado,27
830,Sobral de Monte Agraço,Crimes contra o Estado,11
831,Góis,Crimes contra o Estado,5
832,Lousã,Crimes contra o Estado,3
833,Castro Daire,Crimes contra o Estado,0
834,Mangualde,Crimes contra o Estado,0
835,Vouzela,Crimes contra o Estado,0
836,Vila Velha de Ródão,Crimes contra o Estado,0
837,Médio Tejo,Crimes contra o Estado,93
838,Sardoal,Crimes contra o Estado,0
839,Sertã,Crimes contra o Estado,7
840,Tomar,Crimes contra o Estado,18
841,Fundão,Crimes contra o Estado,23
842,Guarda,Crimes contra o Estado,18
843,Almada,Crimes contra o Estado,85
844,Ponte de Lima,Crimes de homicídio voluntário consumado,0
845,Terras de Bouro,Crimes de homicídio voluntário consumado,0
846,Cabeceiras de Basto,Crimes de homicídio voluntário consumado,0
847,Vila Nova de Famalicão,Crimes de homicídio voluntário consumado,0
849,Gondomar,Crimes de homicídio voluntário consumado,0
850,Oliveira de Azeméis,Crimes de homicídio voluntário consumado,0
851,Tâmega e Sousa,Crimes de homicídio voluntário consumado,6
852,Baião,Crimes de homicídio voluntário consumado,0
853,Castelo de Paiva,Crimes de homicídio voluntário consumado,0
854,Bombarral,Crimes de homicídio voluntário consumado,0
855,Peniche,Crimes de homicídio voluntário consumado,0
856,Estarreja,Crimes de homicídio voluntário consumado,0
857,Moimenta da Beira,Roubo por esticão e na via pública,0
858,Murça,Roubo por esticão e na via pública,0
859,Santa Marta de Penaguião,Roubo por esticão e na via pública,0
860,Vila Nova de Foz Côa,Roubo por esticão e na via pública,0
861,Alcobaça,Roubo por esticão e na via pública,16
862,Alenquer,Roubo por esticão e na via pública,13
863,Nazaré,Roubo por esticão e na via pública,5
865,Murtosa,Roubo por esticão e na via pública,0
866,Portimão,Crimes contra animais de companhia,18
867,Vila Real de Santo António,Crimes contra animais de companhia,0
868,Ponta Delgada,Crimes contra animais de companhia,30
869,Santa Cruz da Graciosa,Crimes contra animais de companhia,0
870,Vila da Praia da Vitória,Crimes contra animais de companhia,5
871,Vila Franca do Campo,Crimes contra animais de companhia,0
872,Câmara de Lobos,Crimes contra animais de companhia,7
873,Santa Cruz,Crimes contra animais de companhia,0
874,Valença,Crimes previstos em legislação avulsa,41
875,Alvaiázere,Crimes contra a integridade física,20
876,Nelas,Crimes contra a integridade física,76
877,Oliveira de Frades,Crimes contra a integridade física,50
878,Penalva do Castelo,Crimes contra a integridade física,42
879,Entroncamento,Crimes contra a integridade física,105
880,Sardoal,Crimes contra a integridade física,21
881,Torres Novas,Crimes contra a integridade física,115
882,Belmonte,Crimes contra a integridade física,39
883,Manteigas,Crimes contra a integridade física,12
884,Alcochete,Crimes contra a integridade física,84
885,Lisboa,Crimes contra a integridade física,3683
886,Montijo,Crimes contra a integridade física,336
887,Castro Verde,Crimes contra a integridade física,36
888,Santarém,Crimes contra a integridade física,319
889,Avis,Crimes contra a integridade física,42
890,Carregal do Sal,Furto de veículo e em veículo motorizado,7
891,Mangualde,Furto de veículo e em veículo motorizado,27
892,Médio Tejo,Furto de veículo e em veículo motorizado,0
893,Abrantes,Furto de veículo e em veículo motorizado,32
894,Ferreira do Zêzere,Furto de veículo e em veículo motorizado,3
895,Sertã,Furto de veículo e em veículo motorizado,10
896,Tomar,Furto de veículo e em veículo motorizado,63
897,Vila Nova da Barquinha,Furto de veículo e em veículo motorizado,17
898,Almada,Furto de veículo e em veículo motorizado,808
899,Alentejo Litoral,Furto de veículo e em veículo motorizado,244
900,Sines,Furto de veículo e em veículo motorizado,45
901,Ferreira do Alentejo,Furto de veículo e em veículo motorizado,11
902,Ourique,Furto de veículo e em veículo motorizado,5
903,Lezíria do Tejo,Furto de veículo e em veículo motorizado,622
