city,crime,value
4952,Ribeira de Pena,Crimes contra a identidade cultural e integridade pessoal,0
4953,Bragança,Crimes contra a identidade cultural e integridade pessoal,0
4954,Vila Flor,Crimes contra a identidade cultural e integridade pessoal,0
4955,Bombarral,Crimes contra a identidade cultural e integridade pessoal,0
4956,Castelo de Vide,Crimes previstos em legislação avulsa,0
4957,Elvas,Crimes previstos em legislação avulsa,76
4958,Ponte de Sor,Crimes previstos em legislação avulsa,64
4959,Sousel,Crimes previstos em legislação avulsa,3
4960,Mora,Crimes previstos em legislação avulsa,0
4961,Algarve,Crimes previstos em legislação avulsa,1486
4962,Albufeira,Crimes previstos em legislação avulsa,349
4963,Alcoutim,Crimes previstos em legislação avulsa,0
4964,Faro,Crimes previstos em legislação avulsa,194
4965,Portimão,Crimes previstos em legislação avulsa,151
4966,Nordeste,Crimes previstos em legislação avulsa,9
4986,Olhão,Violência doméstica contra cônjuge ou análogos,141
4987,Portimão,Violência doméstica contra cônjuge ou análogos,131
4989,Ribeira Grande,Violência doméstica contra cônjuge ou análogos,150
4990,Câmara de Lobos,Violência doméstica contra cônjuge ou análogos,44
4992,Caminha,Crimes contra o património,289
4993,Vila do Porto,Crimes previstos em legislação avulsa,0
4994,São Vicente,Crimes previstos em legislação avulsa,8
4996,Ponte de Lima,Condução sem habilitação legal,14
4997,Ave,Condução sem habilitação legal,223
4998,Espinho,Condução sem habilitação legal,16
4999,Paredes,Condução sem habilitação legal,80
5000,Penalva do Castelo,Ofensa à integridade física voluntária simples,21
5001,Sátão,Ofensa à integridade física voluntária simples,15
5002,Constância,Ofensa à integridade física voluntária simples,10
5003,Entroncamento,Ofensa à integridade física voluntária simples,43
5004,Tomar,Ofensa à integridade física voluntária simples,85
5005,Torres Novas,Ofensa à integridade física voluntária simples,58
5006,Almeida,Ofensa à integridade física voluntária simples,19
5007,Lisboa,Ofensa à integridade física voluntária simples,1528
5008,Oeiras,Ofensa à integridade física voluntária simples,250
5009,Santiago do Cacém,Ofensa à integridade física voluntária simples,59
5010,Aljustrel,Ofensa à integridade física voluntária simples,23
5011,Ferreira do Alentejo,Ofensa à integridade física voluntária simples,34
5012,Ourique,Ofensa à integridade física voluntária simples,12
5013,Golegã,Ofensa à integridade física voluntária simples,9
5014,Ponte de Sor,Ofensa à integridade física voluntária simples,49
5015,Sousel,Ofensa à integridade física voluntária simples,11
5016,Arraiolos,Ofensa à integridade física voluntária simples,7
5017,Abrantes,Crimes contra a identidade cultural e integridade pessoal,0
5018,Alcanena,Crimes contra a identidade cultural e integridade pessoal,0
5019,Celorico da Beira,Crimes contra a identidade cultural e integridade pessoal,0
5020,Póvoa de Lanhoso,Crimes contra o património,243
5021,Vieira do Minho,Crimes contra o património,91
5023,Oliveira de Azeméis,Crimes contra o património,517
5024,Santa Maria da Feira,Crimes contra o património,1151
5025,Vale de Cambra,Crimes contra o património,147
5026,São João da Pesqueira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",5
5027,Sernancelhe,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",5
5028,Alfândega da Fé,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14
5029,Bombarral,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",38
5030,Cadaval,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",11
5031,Peniche,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",51
5032,Anadia,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",131
5033,Estarreja,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",91
5034,Ovar,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",101
5035,Vagos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",42
5037,Coimbra,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",296
5038,Oliveira de Frades,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",30
5039,São Pedro do Sul,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",33
5040,Oleiros,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",11
5041,Médio Tejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",458
5042,Vila de Rei,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6
5045,Monção,Crimes contra as pessoas,71
5046,Ponte de Lima,Crimes contra as pessoas,285
5047,Valença,Crimes contra as pessoas,177
5048,Amares,Crimes contra as pessoas,169
5049,Guimarães,Crimes contra as pessoas,912
5050,Vizela,Crimes contra as pessoas,167
5051,Paredes,Crimes contra as pessoas,566
5052,Porto,Crimes contra as pessoas,2421
5053,Amarante,Crimes contra as pessoas,341
5054,Loures,Crimes contra a identidade cultural e integridade pessoal,14
5055,Cartaxo,Crimes contra a identidade cultural e integridade pessoal,0
5056,Chaves,Condução sem habilitação legal,32
5057,Mirandela,Condução sem habilitação legal,11
5058,Caldas da Rainha,Condução sem habilitação legal,86
5059,Aveiro,Condução sem habilitação legal,76
5060,Ovar,Condução sem habilitação legal,47
5061,Mortágua,Condução sem habilitação legal,8
5062,Figueiró dos Vinhos,Condução sem habilitação legal,7
5063,Pedrógão Grande,Condução sem habilitação legal,4
5064,Carregal do Sal,Condução sem habilitação legal,9
5065,Portel,Ofensa à integridade física voluntária simples,9
5066,Vendas Novas,Ofensa à integridade física voluntária simples,29
5067,Viana do Alentejo,Ofensa à integridade física voluntária simples,8
5068,Cinfães,Crimes contra as pessoas,151
5069,Paços de Ferreira,Crimes contra as pessoas,372
5070,Resende,Crimes contra as pessoas,88
5071,Peso da Régua,Crimes contra as pessoas,121
5072,Sernancelhe,Crimes contra as pessoas,25
5073,Bragança,Crimes contra as pessoas,294
5074,Oeste,Crimes contra as pessoas,2667
5075,Baião,Crimes contra o património,112
5076,Marco de Canaveses,Crimes contra o património,457
5077,Carrazeda de Ansiães,Crimes contra o património,55
5078,Mesão Frio,Crimes contra o património,27
5079,Sabrosa,Crimes contra o património,48
5080,Sernancelhe,Crimes contra o património,30
5081,Alfândega da Fé,Crimes contra o património,37
5082,Macedo de Cavaleiros,Crimes contra o património,163
5083,Vila Flor,Crimes contra o património,81
5084,Alcobaça,Crimes contra o património,698
5085,Peniche,Crimes contra o património,444
5086,Aveiro,Crimes contra o património,1544
5087,Ílhavo,Crimes contra o património,698
5088,Vagos,Crimes contra o património,323
5089,Mira,Crimes contra o património,190
5090,Montemor-o-Velho,Crimes contra o património,212
5091,Penacova,Crimes contra o património,87
5092,Penela,Crimes contra o património,75
5093,Pedrógão Grande,Crimes contra o património,55
5094,Tondela,Crimes contra o património,293
5095,Viseu,Crimes contra o património,1274
5096,Manteigas,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",10
5097,Mêda,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",9
5098,Seia,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",63
5099,Cascais,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",188
5100,Moita,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",106
5101,Seixal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",92
5102,Baixo Alentejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",328
5103,Alvito,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",16
5104,Castro Marim,Ofensa à integridade física voluntária simples,21
5105,Faro,Ofensa à integridade física voluntária simples,214
5106,Lagos,Ofensa à integridade física voluntária simples,131
5107,Tavira,Ofensa à integridade física voluntária simples,85
5108,Lajes do Pico,Ofensa à integridade física voluntária simples,8
5109,Nordeste,Ofensa à integridade física voluntária simples,9
5110,Ponta Delgada,Ofensa à integridade física voluntária simples,323
5111,Santa Cruz da Graciosa,Ofensa à integridade física voluntária simples,13
5112,Santa Cruz das Flores,Ofensa à integridade física voluntária simples,15
5113,Porto Moniz,Ofensa à integridade física voluntária simples,4
5114,Santana,Ofensa à integridade física voluntária simples,10
5115,Viana do Castelo,Violência doméstica contra cônjuge ou análogos,191
5116,Amares,Violência doméstica contra cônjuge ou análogos,69
5117,Barcelos,Violência doméstica contra cônjuge ou análogos,287
5118,Mondim de Basto,Violência doméstica contra cônjuge ou análogos,18
5119,Vila Nova de Famalicão,Violência doméstica contra cônjuge ou análogos,232
5120,Vizela,Violência doméstica contra cônjuge ou análogos,59
5122,Espinho,Violência doméstica contra cônjuge ou análogos,60
5123,Oliveira de Azeméis,Violência doméstica contra cônjuge ou análogos,158
5124,Montemor-o-Novo,Crimes contra a identidade cultural e integridade pessoal,0
5125,Monchique,Crimes contra a identidade cultural e integridade pessoal,0
5127,Santa Cruz da Graciosa,Crimes contra a identidade cultural e integridade pessoal,0
5129,Câmara de Lobos,Crimes contra a identidade cultural e integridade pessoal,0
5130,Porto Moniz,Crimes contra a identidade cultural e integridade pessoal,0
5131,Porto Santo,Crimes contra a identidade cultural e integridade pessoal,0
5132,Vila Nova de Cerveira,Crimes contra a vida em sociedade,98
5133,Terras de Bouro,Crimes contra a vida em sociedade,55
5134,Guimarães,Crimes contra a vida em sociedade,343
5135,Vizela,Crimes contra a vida em sociedade,88
5136,Oliveira de Azeméis,Crimes contra a vida em sociedade,318
5137,Vila do Conde,Crimes contra a vida em sociedade,307
5138,Alto Tâmega,Crimes contra a vida em sociedade,705
5139,Alto Alentejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",396
5140,Marvão,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",11
5141,Monforte,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",8
5142,Alentejo Central,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",357
5143,Alandroal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",0
5144,Viana do Alentejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",35
5145,Vila Viçosa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",27
5146,Castro Marim,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",9
5147,Lagos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",52
5148,Oliveira do Hospital,Crimes contra as pessoas,92
5149,Penacova,Crimes contra as pessoas,60
5150,Castanheira de Pêra,Crimes contra as pessoas,13
5151,Aguiar da Beira,Crimes contra as pessoas,33
5152,Tondela,Crimes contra as pessoas,187
5153,Beira Baixa,Crimes contra as pessoas,668
5154,Idanha-a-Nova,Crimes contra as pessoas,75
5155,Vila Velha de Ródão,Crimes contra as pessoas,31
5156,Abrantes,Crimes contra as pessoas,255
5157,Ferreira do Zêzere,Crimes contra as pessoas,40
5158,Sardoal,Crimes contra as pessoas,30
5159,Torres Novas,Crimes contra as pessoas,219
5160,Lisboa,Crimes contra as pessoas,5413
5161,Loures,Crimes contra as pessoas,1542
5162,Odivelas,Crimes contra as pessoas,931
5163,Palmela,Crimes contra as pessoas,612
5164,Águeda,Crimes contra as pessoas,262
5165,Estarreja,Crimes contra as pessoas,273
5166,Almeida,Crimes contra o património,84
5167,Belmonte,Crimes contra o património,77
5168,Figueira de Castelo Rodrigo,Crimes contra o património,53
5169,Fundão,Crimes contra o património,566
5170,Tâmega e Sousa,Crimes contra a vida em sociedade,2179
5171,Constância,Condução sem habilitação legal,0
5178,Montalegre,Violência doméstica contra cônjuge ou análogos,15
5179,Vagos,Crimes contra a integridade física,95
5180,Oliveira do Hospital,Crimes contra a integridade física,69
5181,Penacova,Crimes contra a integridade física,39
5182,Ribeira de Pena,Furto de veículo e em veículo motorizado,9
5183,Santa Marta de Penaguião,Furto de veículo e em veículo motorizado,0
5184,Alfândega da Fé,Furto de veículo e em veículo motorizado,3
5185,Oeste,Furto de veículo e em veículo motorizado,913
5186,Arruda dos Vinhos,Furto de veículo e em veículo motorizado,25
5187,Caldas da Rainha,Furto de veículo e em veículo motorizado,114
5188,Peniche,Furto de veículo e em veículo motorizado,92
5189,Albergaria-a-Velha,Furto de veículo e em veículo motorizado,56
5190,Oliveira do Hospital,Furto de veículo e em veículo motorizado,16
5191,Penela,Furto de veículo e em veículo motorizado,6
5192,Alvaiázere,Furto de veículo e em veículo motorizado,5
5193,Leiria,Furto de veículo e em veículo motorizado,278
5194,Porto de Mós,Furto de veículo e em veículo motorizado,43
5195,Beja,Crimes contra animais de companhia,6
5196,Cuba,Crimes contra animais de companhia,0
5197,Mértola,Crimes contra animais de companhia,0
5198,Azambuja,Crimes contra animais de companhia,6
5199,Benavente,Crimes contra animais de companhia,4
5200,Rio Maior,Crimes contra animais de companhia,0
5201,Campo Maior,Crimes contra animais de companhia,0
5202,Crato,Crimes contra animais de companhia,0
5203,Portalegre,Crimes contra animais de companhia,0
5204,Arraiolos,Crimes contra animais de companhia,3
5205,Borba,Crimes contra animais de companhia,0
5206,Reguengos de Monsaraz,Crimes contra animais de companhia,4
5207,Freixo de Espada à Cinta,Roubo por esticão e na via pública,0
5208,Tabuaço,Roubo por esticão e na via pública,0
5209,Tarouca,Roubo por esticão e na via pública,0
5210,Vila Flor,Roubo por esticão e na via pública,0
5211,Vimioso,Roubo por esticão e na via pública,0
5212,Anadia,Roubo por esticão e na via pública,0
5214,Coimbra,Roubo por esticão e na via pública,102
5215,Mira,Roubo por esticão e na via pública,3
5216,Vila Nova de Poiares,Roubo por esticão e na via pública,0
5217,Batalha,Roubo por esticão e na via pública,3
5218,Mangualde,Roubo por esticão e na via pública,0
5219,São Pedro do Sul,Roubo por esticão e na via pública,0
5220,Proença-a-Nova,Roubo por esticão e na via pública,0
5221,Lisboa,Crimes contra o Estado,682
5222,Santiago do Cacém,Crimes contra o Estado,18
5223,Almodôvar,Crimes contra o Estado,4
5224,Fronteira,Crimes contra o Estado,0
5225,Arraiolos,Crimes contra o Estado,3
